account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x0000000000000000000000000000000000000013,SOL,97.5587,1.1685,BUY,2024-09-01 03:40:00,0.2352,OPEN,0.0,1
0x0000000000000000000000000000000000000027,ETH,2342.9136,1.6561,BUY,2024-09-01 00:19:00,-2.6445,OPEN,0.0,3
0x0000000000000000000000000000000000000015,BTC,46422.8991,0.5253,SELL,2024-09-01 22:21:00,-0.2357,CLOSE,2.38,5
0x0000000000000000000000000000000000000028,SOL,101.5041,15.4221,SELL,2024-09-01 18:03:00,0.0294,OPEN,0.0,3
0x000000000000000000000000000000000000001d,DOGE,0.0825,2.7748,BUY,2024-09-01 02:56:00,0.5943,CLOSE,-62.28,6
0x000000000000000000000000000000000000000c,DOGE,0.0819,12.0255,BUY,2024-09-01 14:13:00,-1.0193,CLOSE,1174.07,7
0x0000000000000000000000000000000000000027,DOGE,0.0821,0.8113,BUY,2024-09-01 22:58:00,0.296,CLOSE,31.11,2
0x0000000000000000000000000000000000000025,ARB,1.1657,0.279,BUY,2024-09-01 17:56:00,-4.2744,OPEN,0.0,3
0x0000000000000000000000000000000000000016,ARB,1.1887,0.999,SELL,2024-09-01 06:01:00,-1.2908,CLOSE,-10.34,8
0x0000000000000000000000000000000000000013,BTC,44588.9427,2.6364,SELL,2024-09-01 12:49:00,0.0431,OPEN,0.0,4
0x000000000000000000000000000000000000001c,BTC,45076.0877,0.7087,SELL,2024-09-01 21:29:00,3.5287,OPEN,0.0,5
0x0000000000000000000000000000000000000020,BTC,44177.8876,2.4534,BUY,2024-09-01 19:48:00,0.9946,CLOSE,-101.05,7
0x000000000000000000000000000000000000000a,ETH,2373.3306,3.7501,SELL,2024-09-01 10:45:00,1.3923,CLOSE,-117.85,5
0x0000000000000000000000000000000000000004,ARB,1.1977,11.8087,SELL,2024-09-01 01:34:00,-3.8042,LIQUIDATION,-633.92,2
0x0000000000000000000000000000000000000027,DOGE,0.0768,2.6148,BUY,2024-09-01 16:56:00,-1.5397,OPEN,0.0,6
0x000000000000000000000000000000000000001a,DOGE,0.0776,0.7345,BUY,2024-09-01 04:31:00,2.014,OPEN,0.0,5
0x0000000000000000000000000000000000000008,BTC,44608.0193,3.7903,SELL,2024-09-01 03:14:00,-3.4874,OPEN,0.0,3
0x0000000000000000000000000000000000000012,SOL,102.1958,1.4039,BUY,2024-09-01 07:20:00,2.7943,CLOSE,-72.02,2
0x000000000000000000000000000000000000000f,SOL,99.9,1.1044,BUY,2024-09-01 20:09:00,1.1131,OPEN,0.0,6
0x0000000000000000000000000000000000000011,ARB,1.1654,0.1646,BUY,2024-09-01 10:48:00,-1.2197,CLOSE,-10.62,2
0x000000000000000000000000000000000000001f,SOL,100.9262,1.4642,BUY,2024-09-01 19:04:00,1.5031,CLOSE,11.69,6
0x0000000000000000000000000000000000000021,DOGE,0.0789,1.8492,BUY,2024-09-01 16:43:00,1.5463,OPEN,0.0,2
0x000000000000000000000000000000000000001b,SOL,98.8061,4.3123,SELL,2024-09-01 17:22:00,3.316,CLOSE,-222.42,4
0x000000000000000000000000000000000000001f,DOGE,0.0803,1.0091,SELL,2024-09-02 23:32:00,2.4007,CLOSE,-1.13,6
0x000000000000000000000000000000000000001c,BTC,44285.5004,2.538,SELL,2024-09-02 11:27:00,0.2867,CLOSE,22.41,4
0x0000000000000000000000000000000000000007,BTC,44801.8342,8.0093,SELL,2024-09-02 15:29:00,0.5033,OPEN,0.0,7
0x0000000000000000000000000000000000000016,ETH,2309.8953,1.1749,BUY,2024-09-02 00:33:00,0.7754,OPEN,0.0,5
0x0000000000000000000000000000000000000020,BTC,43407.2729,0.9685,SELL,2024-09-02 02:34:00,2.0796,CLOSE,-40.0,6
0x000000000000000000000000000000000000000c,SOL,98.5728,0.8574,BUY,2024-09-02 08:55:00,0.0599,OPEN,0.0,5
0x0000000000000000000000000000000000000016,DOGE,0.0799,6.4887,BUY,2024-09-02 05:37:00,-1.4502,OPEN,0.0,6
0x0000000000000000000000000000000000000008,BTC,44142.6595,4.6976,SELL,2024-09-02 02:14:00,-0.1717,LIQUIDATION,-296.94,2
0x0000000000000000000000000000000000000007,SOL,99.981,0.7802,SELL,2024-09-02 00:18:00,2.3819,OPEN,0.0,1
0x000000000000000000000000000000000000000e,SOL,97.6803,3.24,BUY,2024-09-02 03:27:00,0.9128,OPEN,0.0,6
0x0000000000000000000000000000000000000026,BTC,44619.5467,3.1441,BUY,2024-09-02 03:58:00,0.7923,CLOSE,-56.14,1
0x0000000000000000000000000000000000000022,ETH,2416.2793,8.2167,SELL,2024-09-03 12:39:00,-1.0181,CLOSE,870.78,5
0x0000000000000000000000000000000000000012,SOL,96.3458,0.9932,BUY,2024-09-03 04:26:00,-1.0142,OPEN,0.0,3
0x000000000000000000000000000000000000001d,ARB,1.2238,7.5316,SELL,2024-09-03 06:35:00,0.0542,OPEN,0.0,3
0x0000000000000000000000000000000000000021,ETH,2404.6489,0.5105,SELL,2024-09-03 07:55:00,0.9858,OPEN,0.0,5
0x000000000000000000000000000000000000000f,DOGE,0.0769,20.2094,BUY,2024-09-03 18:02:00,0.8605,CLOSE,1714.04,5
0x0000000000000000000000000000000000000004,SOL,98.8619,0.7299,BUY,2024-09-03 09:04:00,-0.2329,CLOSE,-67.04,4
0x000000000000000000000000000000000000000f,BTC,45245.3397,0.4372,SELL,2024-09-03 18:15:00,0.3056,CLOSE,-7.9,4
0x0000000000000000000000000000000000000020,ETH,2395.7147,1.1769,BUY,2024-09-03 14:59:00,-0.4144,OPEN,0.0,2
0x0000000000000000000000000000000000000003,ARB,1.2114,0.3234,BUY,2024-09-03 07:40:00,-0.1592,LIQUIDATION,-54.06,4
0x0000000000000000000000000000000000000013,DOGE,0.082,11.09,SELL,2024-09-04 08:55:00,0.1336,OPEN,0.0,4
0x0000000000000000000000000000000000000008,ARB,1.1776,1.7785,BUY,2024-09-04 12:44:00,-0.3249,CLOSE,10.78,3
0x000000000000000000000000000000000000000f,BTC,42942.9504,2.0514,BUY,2024-09-04 22:25:00,2.1351,CLOSE,123.09,5
0x0000000000000000000000000000000000000026,SOL,98.6992,1.2925,BUY,2024-09-04 12:22:00,1.5784,OPEN,0.0,2
0x000000000000000000000000000000000000000d,DOGE,0.0819,2.8985,SELL,2024-09-04 02:12:00,0.5063,CLOSE,-121.05,5
0x0000000000000000000000000000000000000027,BTC,44396.9542,4.4512,SELL,2024-09-04 16:52:00,1.6685,OPEN,0.0,4
0x0000000000000000000000000000000000000002,BTC,46511.7013,17.5905,BUY,2024-09-04 06:57:00,1.088,OPEN,0.0,3
0x0000000000000000000000000000000000000011,BTC,44599.2004,3.1243,BUY,2024-09-04 22:33:00,1.4696,OPEN,0.0,2
0x0000000000000000000000000000000000000012,DOGE,0.0802,1.5672,SELL,2024-09-04 02:09:00,-0.4643,OPEN,0.0,7
0x000000000000000000000000000000000000000c,SOL,100.1909,2.7009,SELL,2024-09-04 16:19:00,-1.8926,CLOSE,114.31,3
0x0000000000000000000000000000000000000013,SOL,97.3859,1.9764,SELL,2024-09-04 18:42:00,0.0051,CLOSE,129.96,8
0x0000000000000000000000000000000000000013,ARB,1.1969,3.7629,SELL,2024-09-04 15:12:00,2.2523,CLOSE,-269.68,4
0x0000000000000000000000000000000000000020,SOL,95.8604,0.1151,SELL,2024-09-04 04:32:00,4.0776,CLOSE,14.85,3
0x0000000000000000000000000000000000000028,ETH,2322.779,6.4936,BUY,2024-09-04 13:16:00,3.685,CLOSE,84.54,2
0x000000000000000000000000000000000000001b,ARB,1.2129,8.0837,SELL,2024-09-04 19:48:00,0.7291,OPEN,0.0,1
0x0000000000000000000000000000000000000002,SOL,97.9963,1.0102,SELL,2024-09-04 18:45:00,2.7409,OPEN,0.0,6
0x000000000000000000000000000000000000000e,SOL,100.5081,4.4066,SELL,2024-09-04 01:25:00,-2.0919,CLOSE,675.62,2
0x0000000000000000000000000000000000000008,ARB,1.2037,2.1293,SELL,2024-09-05 21:29:00,-0.8524,OPEN,0.0,11
0x000000000000000000000000000000000000001e,BTC,47123.6273,3.8346,SELL,2024-09-05 23:05:00,-0.5285,LIQUIDATION,-570.25,4
0x0000000000000000000000000000000000000015,DOGE,0.0823,9.5954,BUY,2024-09-05 02:24:00,1.3437,OPEN,0.0,6
0x0000000000000000000000000000000000000011,ETH,2398.3974,3.6968,SELL,2024-09-05 09:51:00,-1.4181,CLOSE,871.22,3
0x0000000000000000000000000000000000000015,SOL,100.6632,1.8906,SELL,2024-09-05 01:40:00,-0.9405,OPEN,0.0,2
0x0000000000000000000000000000000000000004,SOL,100.0992,4.6731,BUY,2024-09-05 01:36:00,0.6698,OPEN,0.0,4
0x0000000000000000000000000000000000000022,DOGE,0.078,2.2853,BUY,2024-09-05 16:49:00,1.562,LIQUIDATION,-226.96,6
0x0000000000000000000000000000000000000017,DOGE,0.0775,0.3326,BUY,2024-09-05 04:02:00,-1.5215,LIQUIDATION,-33.09,4
0x0000000000000000000000000000000000000004,BTC,44167.3745,1.3635,BUY,2024-09-05 18:21:00,-2.6395,OPEN,0.0,2
0x0000000000000000000000000000000000000020,ETH,2382.4587,1.0049,BUY,2024-09-05 15:16:00,-1.7003,CLOSE,-36.0,5
0x000000000000000000000000000000000000001e,SOL,99.4055,1.9322,BUY,2024-09-05 00:04:00,-2.2544,CLOSE,62.7,4
0x0000000000000000000000000000000000000026,BTC,43932.3201,0.7727,SELL,2024-09-05 13:16:00,-1.4499,CLOSE,-11.03,3
0x000000000000000000000000000000000000000f,BTC,43862.8516,1.8473,BUY,2024-09-05 18:04:00,-1.5497,LIQUIDATION,-102.01,3
0x0000000000000000000000000000000000000017,ARB,1.2157,0.2398,BUY,2024-09-05 19:22:00,-1.2162,CLOSE,34.77,6
0x0000000000000000000000000000000000000005,ARB,1.2319,3.4145,SELL,2024-09-05 01:02:00,-0.3295,OPEN,0.0,4
0x0000000000000000000000000000000000000020,ARB,1.2221,3.2355,BUY,2024-09-05 00:12:00,2.2921,OPEN,0.0,4
0x0000000000000000000000000000000000000016,DOGE,0.0797,0.3404,BUY,2024-09-05 06:34:00,3.962,CLOSE,4.85,3
0x0000000000000000000000000000000000000011,DOGE,0.079,1.6471,SELL,2024-09-06 18:08:00,1.205,OPEN,0.0,4
0x0000000000000000000000000000000000000009,ARB,1.177,1.6224,BUY,2024-09-06 18:43:00,-4.6606,CLOSE,113.34,6
0x0000000000000000000000000000000000000019,ETH,2301.434,3.1609,BUY,2024-09-06 13:10:00,1.4064,OPEN,0.0,3
0x000000000000000000000000000000000000001e,BTC,45190.2902,1.7293,SELL,2024-09-06 16:18:00,0.3,CLOSE,6.36,2
0x000000000000000000000000000000000000001a,ETH,2429.2008,2.9063,SELL,2024-09-06 11:16:00,2.2078,OPEN,0.0,7
0x0000000000000000000000000000000000000009,ARB,1.1837,2.1776,SELL,2024-09-06 04:01:00,0.4203,CLOSE,272.45,4
0x000000000000000000000000000000000000001e,SOL,101.0113,0.8768,BUY,2024-09-06 18:47:00,2.0886,OPEN,0.0,8
0x0000000000000000000000000000000000000018,ARB,1.2064,0.1759,SELL,2024-09-06 07:04:00,1.6606,OPEN,0.0,6
0x0000000000000000000000000000000000000015,BTC,45439.9944,0.5523,SELL,2024-09-06 12:46:00,1.0855,OPEN,0.0,5
0x000000000000000000000000000000000000001f,ETH,2335.4947,0.8669,BUY,2024-09-06 19:44:00,-0.0584,LIQUIDATION,-108.37,8
0x000000000000000000000000000000000000000e,ARB,1.202,0.1248,SELL,2024-09-06 13:21:00,-0.0098,CLOSE,-4.0,5
0x000000000000000000000000000000000000000b,ARB,1.2379,0.4614,BUY,2024-09-06 09:34:00,-0.5227,CLOSE,-33.07,6
0x0000000000000000000000000000000000000003,ETH,2354.746,0.2443,BUY,2024-09-06 23:53:00,-0.7169,OPEN,0.0,6
0x0000000000000000000000000000000000000007,ETH,2377.99,9.3002,SELL,2024-09-06 15:50:00,-4.1455,OPEN,0.0,4
0x0000000000000000000000000000000000000025,SOL,99.654,0.7916,BUY,2024-09-06 03:26:00,-3.5494,OPEN,0.0,7
0x0000000000000000000000000000000000000024,SOL,98.6298,0.1749,BUY,2024-09-06 20:52:00,-0.1243,OPEN,0.0,3
0x000000000000000000000000000000000000000f,DOGE,0.0809,0.4708,BUY,2024-09-06 14:43:00,-2.6005,CLOSE,-32.51,4
0x0000000000000000000000000000000000000002,SOL,97.1426,1.2148,BUY,2024-09-06 22:06:00,0.4058,OPEN,0.0,3
0x0000000000000000000000000000000000000020,SOL,99.1608,3.2895,SELL,2024-09-06 08:12:00,-1.6693,OPEN,0.0,8
0x000000000000000000000000000000000000000c,BTC,44686.0139,10.0741,SELL,2024-09-06 03:37:00,0.2894,LIQUIDATION,-987.98,4
0x0000000000000000000000000000000000000002,SOL,101.196,2.4807,SELL,2024-09-06 15:25:00,0.7019,LIQUIDATION,-250.31,3
0x000000000000000000000000000000000000000f,ARB,1.2123,2.8054,BUY,2024-09-06 23:29:00,0.8174,OPEN,0.0,4
0x0000000000000000000000000000000000000024,SOL,93.3869,0.4231,SELL,2024-09-07 15:24:00,-0.4694,CLOSE,-20.25,6
0x0000000000000000000000000000000000000019,BTC,44704.3325,2.793,SELL,2024-09-07 13:55:00,0.1598,OPEN,0.0,3
0x0000000000000000000000000000000000000001,ARB,1.1803,0.7296,BUY,2024-09-07 00:22:00,0.0731,CLOSE,63.31,4
0x0000000000000000000000000000000000000008,SOL,102.617,1.4394,SELL,2024-09-07 00:59:00,-1.1062,CLOSE,44.62,3
0x0000000000000000000000000000000000000018,DOGE,0.0815,1.7052,SELL,2024-09-07 17:09:00,1.5973,CLOSE,-143.78,5
0x000000000000000000000000000000000000001f,ETH,2418.0059,0.3569,BUY,2024-09-07 13:57:00,-1.1266,CLOSE,-25.69,4
0x0000000000000000000000000000000000000028,DOGE,0.0796,0.1947,SELL,2024-09-07 16:17:00,0.9241,OPEN,0.0,5
0x0000000000000000000000000000000000000022,DOGE,0.0792,1.6601,SELL,2024-09-07 23:47:00,-2.057,CLOSE,157.52,5
0x000000000000000000000000000000000000001d,ETH,2377.0133,0.624,BUY,2024-09-08 18:03:00,2.2274,OPEN,0.0,6
0x0000000000000000000000000000000000000009,ARB,1.2146,0.6241,BUY,2024-09-08 07:16:00,-2.621,OPEN,0.0,5
0x0000000000000000000000000000000000000026,ARB,1.2593,1.9478,SELL,2024-09-08 22:45:00,1.9293,OPEN,0.0,3
0x0000000000000000000000000000000000000020,ETH,2337.1184,0.4537,BUY,2024-09-08 06:44:00,-5.6319,CLOSE,20.63,5
0x0000000000000000000000000000000000000026,DOGE,0.0801,2.4112,BUY,2024-09-08 12:42:00,0.9489,LIQUIDATION,-126.53,2
0x0000000000000000000000000000000000000007,ARB,1.1827,3.1255,SELL,2024-09-08 16:06:00,-1.5779,OPEN,0.0,4
0x000000000000000000000000000000000000000b,DOGE,0.0794,9.6121,SELL,2024-09-08 01:34:00,1.1581,OPEN,0.0,6
0x000000000000000000000000000000000000001a,BTC,44717.0722,3.869,BUY,2024-09-08 21:03:00,5.18,CLOSE,333.02,6
0x0000000000000000000000000000000000000026,BTC,44920.5747,3.1043,SELL,2024-09-08 14:58:00,2.4357,OPEN,0.0,4
0x0000000000000000000000000000000000000015,SOL,100.4208,2.6144,SELL,2024-09-08 07:02:00,-2.4084,LIQUIDATION,-238.96,3
0x000000000000000000000000000000000000000e,DOGE,0.0801,0.9214,SELL,2024-09-08 10:06:00,-4.5317,CLOSE,-90.43,4
0x0000000000000000000000000000000000000018,ETH,2403.8739,3.025,BUY,2024-09-08 17:43:00,0.6977,CLOSE,-79.53,3
0x0000000000000000000000000000000000000001,DOGE,0.083,2.4616,SELL,2024-09-08 12:16:00,2.4992,CLOSE,353.57,5
0x0000000000000000000000000000000000000009,DOGE,0.0776,0.7167,SELL,2024-09-08 04:22:00,0.0739,CLOSE,-72.2,4
0x0000000000000000000000000000000000000005,ARB,1.1885,0.5521,SELL,2024-09-08 18:36:00,-0.8179,OPEN,0.0,4
0x0000000000000000000000000000000000000019,DOGE,0.0799,1.7131,BUY,2024-09-08 05:06:00,-2.7962,OPEN,0.0,7
0x0000000000000000000000000000000000000025,ETH,2455.9305,0.0339,BUY,2024-09-08 14:01:00,-1.9526,CLOSE,0.42,6
0x0000000000000000000000000000000000000004,BTC,45825.5628,1.7128,BUY,2024-09-08 03:40:00,-0.4582,LIQUIDATION,-127.16,5
0x0000000000000000000000000000000000000001,ETH,2362.6828,4.7336,BUY,2024-09-09 00:41:00,-2.8939,OPEN,0.0,1
0x0000000000000000000000000000000000000003,BTC,45090.6032,3.0649,BUY,2024-09-09 14:27:00,-1.6525,CLOSE,-218.77,4
0x0000000000000000000000000000000000000025,BTC,44990.889,3.1054,SELL,2024-09-09 21:32:00,3.4213,CLOSE,78.3,5
0x000000000000000000000000000000000000000d,DOGE,0.0776,0.5009,SELL,2024-09-09 01:00:00,-0.5298,CLOSE,24.18,7
0x0000000000000000000000000000000000000012,SOL,100.0323,0.6078,SELL,2024-09-09 15:14:00,-1.9495,OPEN,0.0,4
0x0000000000000000000000000000000000000008,DOGE,0.0831,4.0613,SELL,2024-09-09 14:05:00,-0.2184,LIQUIDATION,-245.46,4
0x0000000000000000000000000000000000000024,DOGE,0.0802,2.8822,BUY,2024-09-09 04:53:00,-0.9337,CLOSE,130.08,13
0x000000000000000000000000000000000000000a,DOGE,0.0788,9.31,SELL,2024-09-09 09:29:00,-0.148,OPEN,0.0,5
0x0000000000000000000000000000000000000009,BTC,44980.7802,7.0913,SELL,2024-09-09 18:16:00,1.3176,CLOSE,-154.09,4
0x0000000000000000000000000000000000000020,DOGE,0.083,0.0744,SELL,2024-09-09 09:41:00,1.4728,CLOSE,3.24,3
0x0000000000000000000000000000000000000007,ARB,1.2126,0.6683,BUY,2024-09-09 12:32:00,-0.1008,CLOSE,-15.71,4
0x0000000000000000000000000000000000000005,DOGE,0.0812,5.0056,BUY,2024-09-09 19:14:00,-0.2212,CLOSE,145.44,6
0x0000000000000000000000000000000000000009,ETH,2358.4643,0.9509,SELL,2024-09-09 21:08:00,1.6743,OPEN,0.0,4
0x0000000000000000000000000000000000000020,DOGE,0.0814,1.9949,SELL,2024-09-09 23:29:00,-0.7112,LIQUIDATION,-107.51,3
0x000000000000000000000000000000000000001d,ETH,2443.0462,9.7808,SELL,2024-09-09 14:09:00,1.335,OPEN,0.0,4
0x0000000000000000000000000000000000000018,BTC,45755.1453,20.0125,SELL,2024-09-09 13:48:00,-4.5395,OPEN,0.0,5
0x0000000000000000000000000000000000000011,ETH,2413.2143,1.1879,BUY,2024-09-09 10:28:00,-1.4072,CLOSE,42.82,3
0x0000000000000000000000000000000000000013,ETH,2274.1329,3.8226,SELL,2024-09-09 14:18:00,-2.4335,CLOSE,339.46,9
0x000000000000000000000000000000000000000b,ARB,1.1925,0.1907,BUY,2024-09-09 09:53:00,-2.1338,OPEN,0.0,7
0x0000000000000000000000000000000000000015,ETH,2386.0855,3.7188,SELL,2024-09-09 08:49:00,-1.7063,OPEN,0.0,5
0x000000000000000000000000000000000000001f,ARB,1.1449,0.4275,SELL,2024-09-09 22:32:00,-0.5882,OPEN,0.0,4
0x000000000000000000000000000000000000001e,BTC,44622.5201,0.4216,SELL,2024-09-09 11:45:00,0.4055,OPEN,0.0,5
0x0000000000000000000000000000000000000015,DOGE,0.076,2.4852,BUY,2024-09-09 02:14:00,1.2569,LIQUIDATION,-237.52,4
0x0000000000000000000000000000000000000020,SOL,100.6188,1.3043,SELL,2024-09-09 12:31:00,3.2228,OPEN,0.0,10
0x000000000000000000000000000000000000001d,ETH,2438.4416,2.3659,SELL,2024-09-09 06:12:00,-1.5402,OPEN,0.0,6
0x000000000000000000000000000000000000000c,SOL,99.5177,0.5702,BUY,2024-09-10 21:23:00,0.952,CLOSE,-77.45,3
0x000000000000000000000000000000000000001a,DOGE,0.0777,2.716,BUY,2024-09-10 09:28:00,-2.5942,CLOSE,-33.01,5
0x0000000000000000000000000000000000000027,BTC,43983.4229,2.7713,BUY,2024-09-10 14:23:00,-3.7744,OPEN,0.0,5
0x0000000000000000000000000000000000000005,ETH,2497.5872,29.4883,SELL,2024-09-10 09:47:00,2.9747,CLOSE,3400.75,9
0x0000000000000000000000000000000000000013,SOL,99.5405,1.848,SELL,2024-09-10 23:02:00,-1.5039,OPEN,0.0,5
0x0000000000000000000000000000000000000004,ARB,1.1958,16.5479,BUY,2024-09-10 19:04:00,2.5918,OPEN,0.0,4
0x0000000000000000000000000000000000000023,DOGE,0.0773,0.7242,BUY,2024-09-10 11:17:00,1.8534,OPEN,0.0,3
0x000000000000000000000000000000000000001a,DOGE,0.0825,0.4478,SELL,2024-09-10 13:58:00,-1.4653,OPEN,0.0,4
0x0000000000000000000000000000000000000002,BTC,45395.7822,1.4478,BUY,2024-09-10 03:25:00,-3.0813,CLOSE,-55.46,4
0x0000000000000000000000000000000000000017,BTC,44454.3509,0.9028,BUY,2024-09-10 09:40:00,1.8308,CLOSE,-48.53,5
0x000000000000000000000000000000000000000d,ETH,2351.1158,2.4649,SELL,2024-09-10 08:01:00,1.7674,CLOSE,90.73,3
0x000000000000000000000000000000000000001a,SOL,100.9147,19.871,BUY,2024-09-10 14:00:00,2.9807,OPEN,0.0,6
0x0000000000000000000000000000000000000020,DOGE,0.0792,1.731,SELL,2024-09-10 20:27:00,-3.6838,OPEN,0.0,1
0x000000000000000000000000000000000000001f,ARB,1.1854,4.5481,BUY,2024-09-10 04:42:00,1.7703,CLOSE,-78.39,5
0x000000000000000000000000000000000000000c,SOL,98.2193,0.3025,SELL,2024-09-10 21:09:00,1.3108,CLOSE,4.82,7
0x0000000000000000000000000000000000000005,BTC,45655.8133,1.1263,BUY,2024-09-10 15:53:00,2.1479,OPEN,0.0,7
0x0000000000000000000000000000000000000004,ETH,2334.711,7.2261,SELL,2024-09-10 05:51:00,-0.5745,CLOSE,-927.67,4
0x000000000000000000000000000000000000001a,BTC,45478.4787,1.2039,SELL,2024-09-10 22:33:00,0.0699,OPEN,0.0,7
0x0000000000000000000000000000000000000003,SOL,97.4798,2.2078,SELL,2024-09-10 02:24:00,-5.4747,CLOSE,264.65,7
0x000000000000000000000000000000000000001c,ARB,1.1758,1.4435,SELL,2024-09-10 00:28:00,0.5737,OPEN,0.0,5
0x0000000000000000000000000000000000000015,BTC,46014.5576,0.3301,BUY,2024-09-10 01:51:00,1.1771,CLOSE,-13.8,9
0x000000000000000000000000000000000000001b,SOL,103.4273,4.6759,BUY,2024-09-10 02:26:00,-0.3009,OPEN,0.0,5
0x000000000000000000000000000000000000001a,BTC,44457.7591,0.3505,SELL,2024-09-10 14:05:00,0.6315,LIQUIDATION,-49.4,8
0x0000000000000000000000000000000000000012,BTC,44734.2595,1.6904,BUY,2024-09-10 12:04:00,-0.1771,CLOSE,153.85,4
0x000000000000000000000000000000000000000c,BTC,44906.3094,0.4742,BUY,2024-09-10 13:37:00,2.101,CLOSE,2.9,6
0x0000000000000000000000000000000000000020,BTC,45506.7071,6.0578,SELL,2024-09-10 13:54:00,-0.0105,OPEN,0.0,5
0x0000000000000000000000000000000000000004,ETH,2515.9937,4.8307,BUY,2024-09-11 22:13:00,0.0338,OPEN,0.0,5
0x000000000000000000000000000000000000001d,DOGE,0.0819,1.96,BUY,2024-09-11 21:28:00,3.1638,CLOSE,37.82,7
0x000000000000000000000000000000000000000b,BTC,44221.3531,1.1724,SELL,2024-09-11 05:59:00,1.3639,CLOSE,41.44,8
0x000000000000000000000000000000000000001a,DOGE,0.079,2.9448,BUY,2024-09-11 20:39:00,-1.4384,CLOSE,46.8,6
0x0000000000000000000000000000000000000008,ARB,1.2047,3.0838,BUY,2024-09-11 01:46:00,-3.3561,CLOSE,240.05,4
0x0000000000000000000000000000000000000022,ETH,2354.4352,1.0074,SELL,2024-09-11 22:15:00,-0.6249,OPEN,0.0,4
0x0000000000000000000000000000000000000015,ETH,2377.1387,0.9873,SELL,2024-09-11 18:12:00,-1.5884,OPEN,0.0,5
0x0000000000000000000000000000000000000008,DOGE,0.0828,0.234,SELL,2024-09-11 01:13:00,1.828,OPEN,0.0,3
0x0000000000000000000000000000000000000026,ARB,1.1792,0.3472,SELL,2024-09-11 13:35:00,-0.6239,CLOSE,-16.5,2
0x0000000000000000000000000000000000000004,ETH,2372.9499,1.6393,SELL,2024-09-11 21:06:00,-1.0673,CLOSE,-54.57,5
0x0000000000000000000000000000000000000019,SOL,102.0338,4.9021,SELL,2024-09-11 05:10:00,2.2107,CLOSE,-29.5,5
0x0000000000000000000000000000000000000008,SOL,103.1008,1.3565,BUY,2024-09-11 22:32:00,-1.6569,CLOSE,58.47,6
0x0000000000000000000000000000000000000026,SOL,98.6673,9.8743,SELL,2024-09-11 20:26:00,-2.4013,CLOSE,298.88,7
0x0000000000000000000000000000000000000007,ETH,2415.2375,0.5636,BUY,2024-09-11 04:16:00,0.02,OPEN,0.0,8
0x0000000000000000000000000000000000000007,BTC,46491.4881,1.8047,BUY,2024-09-11 23:12:00,-2.3063,OPEN,0.0,4
0x0000000000000000000000000000000000000009,BTC,43567.5265,0.7254,BUY,2024-09-11 19:49:00,0.1946,OPEN,0.0,6
0x0000000000000000000000000000000000000017,ARB,1.1969,2.0854,BUY,2024-09-11 12:27:00,-0.7984,OPEN,0.0,7
0x0000000000000000000000000000000000000028,DOGE,0.0803,0.2146,BUY,2024-09-11 20:30:00,4.6254,OPEN,0.0,7
0x0000000000000000000000000000000000000023,ETH,2436.9286,1.5463,SELL,2024-09-11 21:10:00,1.9938,OPEN,0.0,3
0x0000000000000000000000000000000000000020,ETH,2362.8551,5.7654,SELL,2024-09-11 19:13:00,-1.122,OPEN,0.0,5
0x0000000000000000000000000000000000000024,SOL,101.1047,2.3224,SELL,2024-09-11 00:22:00,-2.5283,CLOSE,-233.19,7
0x000000000000000000000000000000000000001b,ARB,1.1919,1.7962,BUY,2024-09-11 14:33:00,0.3673,OPEN,0.0,4
0x000000000000000000000000000000000000000b,BTC,44678.9889,5.8582,BUY,2024-09-11 19:33:00,2.3177,CLOSE,-143.94,5
0x0000000000000000000000000000000000000015,ETH,2387.6127,7.0067,BUY,2024-09-11 08:24:00,-3.0434,LIQUIDATION,-406.09,3
0x000000000000000000000000000000000000000b,ETH,2452.4095,2.0993,BUY,2024-09-11 22:23:00,-2.1774,OPEN,0.0,8
0x0000000000000000000000000000000000000009,SOL,101.7063,0.534,BUY,2024-09-11 12:14:00,-0.0274,CLOSE,-30.33,4
0x0000000000000000000000000000000000000011,BTC,45975.2916,2.7214,SELL,2024-09-11 05:18:00,1.7268,OPEN,0.0,2
0x0000000000000000000000000000000000000004,ETH,2494.0241,1.0118,SELL,2024-09-11 15:06:00,2.8111,CLOSE,29.52,5
0x0000000000000000000000000000000000000018,BTC,44901.3105,0.576,SELL,2024-09-12 10:24:00,-0.8447,OPEN,0.0,6
